Date,Close,Open,High,Low,Change %
2012-05-17,100.71,102.13,102.42,100.51,-1.37%
2012-05-18,101.02,100.61,101.12,100.16,0.31%
2012-05-21,101.61,101.17,101.71,100.82,0.58%
2012-05-22,101.41,101.58,102.16,101.09,-0.20%
2012-05-23,100.02,101.43,101.53,99.48,-1.37%
2012-05-24,99.75,100.02,100.28,99.31,-0.27%
2012-05-25,99.74,99.75,100.38,99.44,-0.01%
2012-05-28,99.66,100.10,100.24,99.47,-0.08%
2012-05-29,99.37,99.63,99.98,98.90,-0.29%
2012-05-30,97.84,99.28,99.41,97.72,-1.54%
2012-05-31,96.85,97.79,98.06,96.48,-1.01%
2012-06-01,97.01,96.83,97.52,95.50,0.17%
2012-06-04,97.93,97.05,98.04,96.73,0.95%
2012-06-05,98.10,97.87,98.32,97.00,0.17%
2012-06-06,99.59,98.01,99.75,97.86,1.52%
2012-06-07,100.00,99.63,100.66,99.37,0.41%
2012-06-08,99.50,100.07,100.31,98.51,-0.50%
2012-06-11,99.03,100.69,100.97,98.97,-0.47%
2012-06-12,99.56,98.96,99.78,98.65,0.54%
2012-06-13,99.79,99.46,100.13,99.25,0.23%
2012-06-14,100.26,99.75,100.31,99.43,0.47%
2012-06-15,99.48,100.24,100.39,99.04,-0.78%
2012-06-18,99.50,100.37,100.85,99.07,0.02%
2012-06-19,100.15,99.45,100.52,99.14,0.65%
2012-06-20,100.95,100.19,101.44,99.77,0.80%
2012-06-21,100.70,100.94,101.68,100.48,-0.25%
2012-06-22,101.09,100.62,101.27,100.34,0.39%
2012-06-25,99.66,100.97,101.11,99.12,-1.41%
2012-06-26,99.28,99.52,99.93,98.71,-0.38%
2012-06-27,99.41,99.31,99.65,99.02,0.13%
2012-06-28,98.84,99.35,99.50,98.28,-0.57%
2012-06-29,101.03,98.78,101.46,98.49,2.22%
2012-07-02,100.06,101.25,101.28,99.73,-0.96%
2012-07-03,100.67,99.99,100.86,99.85,0.61%
2012-07-04,100.02,100.59,100.69,99.74,-0.65%
2012-07-05,99.03,100.02,100.37,98.76,-0.99%
2012-07-06,97.89,99.02,99.14,97.59,-1.15%
2012-07-09,98.02,97.74,98.15,97.44,0.13%
2012-07-10,97.31,97.95,98.06,97.17,-0.72%
2012-07-11,97.60,97.27,97.78,96.95,0.30%
2012-07-12,96.73,97.55,97.88,96.38,-0.89%
2012-07-13,97.06,96.68,97.16,96.40,0.34%
2012-07-16,96.77,97.15,97.18,96.12,-0.30%
2012-07-17,97.19,96.73,97.41,96.36,0.43%
2012-07-18,96.80,97.15,97.34,96.43,-0.40%
2012-07-19,96.53,96.77,96.84,96.08,-0.28%
2012-07-20,95.41,96.48,96.78,95.29,-1.16%
2012-07-23,94.99,95.03,95.27,94.22,-0.44%
2012-07-24,94.34,94.85,95.03,94.08,-0.68%
2012-07-25,94.98,94.31,95.23,94.08,0.68%
2012-07-26,96.06,94.95,96.44,94.63,1.14%
2012-07-27,96.64,96.00,97.37,95.60,0.60%
2012-07-30,95.87,96.56,96.66,95.51,-0.80%
2012-07-31,96.10,95.81,96.29,95.70,0.24%
2012-08-01,95.92,96.03,96.48,95.67,-0.19%
2012-08-02,95.33,95.89,97.01,94.87,-0.62%
2012-08-03,97.22,95.29,97.47,94.97,1.98%
2012-08-06,97.00,97.44,97.81,96.64,-0.23%
2012-08-07,97.42,96.97,97.83,96.76,0.43%
2012-08-08,96.98,97.42,97.49,96.54,-0.45%
2012-08-09,96.70,96.95,97.31,96.28,-0.29%
2012-08-10,96.22,96.63,96.81,95.67,-0.50%
2012-08-13,96.59,96.14,96.96,95.91,0.38%
2012-08-14,97.02,96.52,97.48,96.48,0.45%
2012-08-15,97.00,96.97,97.46,96.49,-0.02%
2012-08-16,98.07,96.97,98.21,96.94,1.10%
2012-08-17,98.16,97.99,98.44,97.67,0.09%
2012-08-20,98.08,98.18,98.37,97.69,-0.08%
2012-08-21,98.87,98.10,99.21,97.91,0.81%
2012-08-22,98.49,98.84,99.05,98.13,-0.38%
2012-08-23,98.64,98.43,98.84,98.24,0.15%
2012-08-24,98.44,98.66,98.87,97.94,-0.20%
2012-08-27,98.41,98.38,98.72,98.28,-0.03%
2012-08-28,98.66,98.40,98.86,97.86,0.25%
2012-08-29,98.64,98.62,98.84,98.34,-0.02%
2012-08-30,98.37,98.61,98.81,98.00,-0.27%
2012-08-31,98.60,98.30,99.06,97.94,0.23%
2012-09-03,98.58,98.54,98.72,98.19,-0.02%
2012-09-04,98.56,98.50,99.04,98.36,-0.02%
2012-09-05,98.81,98.52,98.94,97.94,0.25%
2012-09-06,99.63,98.78,99.84,98.71,0.83%
2012-09-07,100.34,99.63,100.49,99.55,0.71%
2012-09-10,99.86,100.20,100.27,99.78,-0.48%
2012-09-11,99.97,99.85,100.27,99.48,0.11%
2012-09-12,100.41,99.95,100.66,99.70,0.44%
2012-09-13,100.69,100.40,100.83,99.48,0.28%
2012-09-14,102.91,100.58,103.06,100.57,2.20%
2012-09-17,103.25,102.84,103.87,102.52,0.33%
2012-09-18,102.79,103.22,103.27,102.35,-0.45%
2012-09-19,102.25,102.76,103.66,102.08,-0.53%
2012-09-20,101.46,102.21,102.43,100.87,-0.77%
2012-09-21,101.47,101.43,102.16,101.21,0.01%
2012-09-24,100.65,101.36,101.45,100.32,-0.81%
2012-09-25,100.37,100.65,101.06,100.11,-0.28%
2012-09-26,100.03,100.38,100.47,99.66,-0.34%
2012-09-27,100.25,100.03,100.39,99.58,0.22%
2012-09-28,100.17,100.24,100.70,99.89,-0.08%
2012-10-01,100.53,100.15,101.04,99.74,0.36%
2012-10-02,100.98,100.47,101.21,100.45,0.45%
2012-10-03,101.34,100.96,101.50,100.66,0.36%
2012-10-04,102.19,101.30,102.23,101.24,0.84%
2012-10-05,102.55,102.14,102.84,101.79,0.35%
2012-10-08,101.54,102.40,102.52,101.07,-0.98%
2012-10-09,100.77,101.53,101.86,100.56,-0.76%
2012-10-10,100.58,100.76,101.18,100.40,-0.19%
2012-10-11,101.33,100.53,101.74,100.10,0.75%
2012-10-12,101.62,101.32,101.97,101.19,0.29%
2012-10-15,101.88,101.61,102.31,100.98,0.26%
2012-10-16,103.15,101.88,103.17,101.83,1.25%
2012-10-17,103.57,103.28,103.77,102.86,0.41%
2012-10-18,103.59,103.55,104.16,103.27,0.02%
2012-10-19,103.30,103.57,103.85,103.10,-0.28%
2012-10-22,104.45,103.23,104.47,103.10,1.11%
2012-10-23,103.70,104.44,104.61,103.25,-0.72%
2012-10-24,103.48,103.67,103.84,102.95,-0.21%
2012-10-25,103.89,103.44,104.44,103.43,0.40%
2012-10-26,103.11,103.95,104.08,102.65,-0.75%
2012-10-29,102.99,103.03,103.19,102.48,-0.12%
2012-10-30,103.22,102.93,103.39,102.12,0.22%
2012-10-31,103.41,103.14,103.97,103.03,0.18%
2012-11-01,103.75,103.36,104.01,103.27,0.33%
2012-11-02,103.27,103.67,103.88,103.01,-0.46%
2012-11-05,102.71,103.13,103.36,102.40,-0.54%
2012-11-06,102.98,102.68,103.19,102.14,0.26%
2012-11-07,102.09,102.98,103.43,101.76,-0.86%
2012-11-08,101.26,102.07,102.20,100.99,-0.81%
2012-11-09,101.05,101.29,101.75,100.38,-0.21%
2012-11-12,101.02,101.05,101.29,100.83,-0.03%
2012-11-13,100.87,101.00,101.25,100.28,-0.15%
2012-11-14,102.21,100.86,102.44,100.79,1.33%
2012-11-15,103.76,102.20,104.01,101.94,1.52%
2012-11-16,103.56,103.72,103.94,103.01,-0.19%
2012-11-19,104.25,103.77,104.32,103.48,0.67%
2012-11-20,104.73,104.28,104.80,103.61,0.46%
2012-11-21,105.88,104.66,105.91,104.05,1.10%
2012-11-22,106.20,105.82,106.63,105.67,0.30%
2012-11-23,106.90,106.16,106.99,105.67,0.66%
2012-11-26,106.41,106.70,107.16,106.04,-0.46%
2012-11-27,106.29,106.38,106.99,106.08,-0.11%
2012-11-28,106.06,106.29,106.36,105.25,-0.22%
2012-11-29,106.49,106.20,106.85,106.10,0.41%
2012-11-30,107.24,106.50,107.68,106.38,0.70%
2012-12-03,107.31,106.93,107.60,106.80,0.07%
2012-12-04,107.20,107.32,107.42,106.88,-0.10%
2012-12-05,107.78,107.16,108.00,107.07,0.54%
2012-12-06,106.87,107.75,107.93,106.56,-0.84%
2012-12-07,106.60,106.82,107.09,106.09,-0.25%
2012-12-10,106.65,106.34,106.68,105.93,0.05%
2012-12-11,107.35,106.60,107.43,106.43,0.66%
2012-12-12,108.72,107.34,109.06,107.22,1.28%
2012-12-13,109.35,108.81,109.56,108.59,0.58%
2012-12-14,109.87,109.35,109.99,109.01,0.48%
2012-12-17,110.37,111.01,111.21,109.88,0.46%
2012-12-18,111.34,110.34,111.50,110.29,0.88%
2012-12-19,111.73,111.32,112.53,111.28,0.35%
2012-12-20,111.75,111.63,112.18,110.69,0.02%
2012-12-21,111.08,111.75,111.80,110.56,-0.60%
2012-12-24,111.92,111.10,112.00,111.07,0.76%
2012-12-25,111.83,111.95,112.03,111.53,-0.08%
2012-12-26,113.23,111.84,113.41,111.67,1.25%
2012-12-27,113.92,113.18,114.32,111.67,0.61%
2012-12-28,113.77,113.94,114.70,111.67,-0.13%
2012-12-31,114.50,113.31,114.56,113.27,0.64%
2013-01-01,114.22,114.39,114.66,114.13,-0.24%
2013-01-02,115.05,114.40,116.03,114.15,0.73%
2013-01-03,113.86,115.00,115.22,113.60,-1.03%
2013-01-04,115.25,113.80,115.42,113.76,1.22%
2013-01-07,115.16,115.22,115.60,114.06,-0.08%
2013-01-08,113.98,115.13,115.25,113.59,-1.02%
2013-01-09,114.67,113.80,115.05,113.54,0.61%
2013-01-10,117.43,114.73,117.59,114.68,2.41%
2013-01-11,119.01,117.53,119.34,117.47,1.35%
2013-01-14,119.64,119.30,120.15,118.84,0.53%
2013-01-15,118.04,119.57,119.99,117.59,-1.34%
2013-01-16,117.50,118.11,118.26,116.42,-0.46%
2013-01-17,120.22,117.43,120.62,116.97,2.31%
2013-01-18,119.97,120.25,120.70,119.32,-0.21%
2013-01-21,119.31,119.93,120.27,118.83,-0.55%
2013-01-22,118.18,119.33,120.17,117.30,-0.95%
2013-01-23,118.17,118.12,118.33,117.00,-0.01%
2013-01-24,120.89,118.02,121.07,117.55,2.30%
2013-01-25,122.35,120.92,122.79,120.61,1.21%
2013-01-28,122.13,122.48,122.91,121.58,-0.18%
2013-01-29,122.45,122.08,122.58,121.18,0.26%
2013-01-30,123.52,122.40,123.91,122.24,0.87%
2013-01-31,124.32,123.60,124.40,122.92,0.65%
2013-02-01,126.67,124.26,126.98,124.22,1.89%
2013-02-04,124.80,126.53,126.87,124.57,-1.48%
2013-02-05,127.06,124.70,127.18,123.98,1.81%
2013-02-06,126.48,127.14,127.73,125.92,-0.46%
2013-02-07,125.35,126.48,127.50,124.44,-0.89%
2013-02-08,123.93,125.38,125.60,123.38,-1.13%
2013-02-11,125.97,123.92,125.98,123.44,1.65%
2013-02-12,125.78,126.37,126.97,124.96,-0.15%
2013-02-13,125.68,125.70,126.60,124.72,-0.08%
2013-02-14,124.00,125.67,125.98,123.77,-1.34%
2013-02-15,125.00,123.95,125.28,122.85,0.81%
2013-02-18,125.44,125.07,125.90,124.94,0.35%
2013-02-19,125.23,125.46,125.52,124.51,-0.17%
2013-02-20,124.36,125.25,125.91,124.12,-0.69%
2013-02-21,122.76,124.36,124.72,122.21,-1.29%
2013-02-22,123.19,122.70,123.78,122.51,0.35%
2013-02-25,119.50,124.93,125.22,118.74,-3.00%
2013-02-26,120.03,120.35,121.38,118.96,0.44%
2013-02-27,121.17,120.05,121.49,119.18,0.95%
2013-02-28,121.00,121.08,121.84,120.46,-0.14%
2013-03-01,121.80,120.89,122.19,120.32,0.66%
2013-03-04,121.69,121.72,122.00,121.06,-0.09%
2013-03-05,121.69,121.72,121.90,121.08,0.00%
2013-03-06,122.20,121.72,122.30,121.45,0.42%
2013-03-07,124.31,122.07,124.62,121.80,1.73%
2013-03-08,124.90,124.27,125.99,123.78,0.47%
2013-03-11,125.63,124.74,125.69,124.60,0.58%
2013-03-12,125.19,125.62,126.05,124.35,-0.35%
2013-03-13,124.54,125.07,125.23,124.13,-0.52%
2013-03-14,124.95,124.50,125.26,123.99,0.33%
2013-03-15,124.62,124.94,125.86,124.16,-0.26%
2013-03-18,123.28,122.19,123.97,121.58,-1.08%
2013-03-19,122.40,123.42,124.15,121.80,-0.71%
2013-03-20,124.21,122.38,124.51,121.99,1.48%
2013-03-21,122.44,124.20,124.40,122.04,-1.43%
2013-03-22,122.75,122.57,123.49,121.43,0.25%
2013-03-25,121.02,122.53,123.87,120.07,-1.41%
2013-03-26,121.45,121.02,121.66,120.69,0.36%
2013-03-27,120.73,121.46,121.89,119.93,-0.59%
2013-03-28,120.70,120.61,120.98,119.70,-0.02%
2013-03-29,120.80,120.68,120.91,120.26,0.08%
2013-04-01,119.84,120.74,120.90,119.45,-0.79%
2013-04-02,119.73,119.68,120.17,119.10,-0.09%
2013-04-03,119.56,119.70,120.19,119.06,-0.14%
2013-04-04,124.58,119.54,124.66,119.12,4.20%
2013-04-05,126.70,124.57,127.31,123.83,1.70%
2013-04-08,129.38,127.80,129.44,127.38,2.12%
2013-04-09,129.56,129.47,130.12,128.39,0.14%
2013-04-10,130.38,129.68,130.57,129.35,0.63%
2013-04-11,130.67,130.34,131.14,129.66,0.22%
2013-04-12,128.97,130.69,130.87,128.59,-1.30%
2013-04-15,125.69,128.84,129.36,125.52,-2.54%
2013-04-16,128.59,125.79,129.03,125.77,2.31%
2013-04-17,128.00,128.82,129.79,126.40,-0.46%
2013-04-18,128.14,127.95,128.79,127.11,0.11%
2013-04-19,129.91,128.13,130.31,128.01,1.38%
2013-04-22,129.66,130.47,130.70,128.94,-0.19%
2013-04-23,129.30,129.59,129.83,127.85,-0.28%
2013-04-24,129.50,129.27,129.83,128.76,0.15%
2013-04-25,129.16,129.46,129.91,128.97,-0.26%
2013-04-26,127.75,129.12,129.38,127.11,-1.09%
2013-04-29,128.06,127.76,128.63,127.01,0.24%
2013-04-30,128.28,128.02,128.55,127.17,0.17%
2013-05-01,128.35,128.25,128.95,127.80,0.05%
2013-05-02,127.99,128.34,129.94,127.48,-0.28%
2013-05-03,129.88,127.95,130.41,127.81,1.48%
2013-05-06,129.90,129.89,130.45,129.55,0.02%
2013-05-07,129.50,129.86,130.40,129.21,-0.31%
2013-05-08,130.22,129.46,130.44,128.97,0.56%
2013-05-09,131.23,130.18,131.80,129.55,0.78%
2013-05-10,132.03,131.14,132.33,131.02,0.61%
2013-05-13,132.12,131.94,132.42,131.53,0.07%
2013-05-14,132.26,132.11,132.80,131.49,0.11%
2013-05-15,131.75,132.20,132.45,131.14,-0.39%
2013-05-16,131.72,131.72,132.33,131.24,-0.02%
2013-05-17,132.51,131.68,132.62,131.25,0.60%
2013-05-20,131.76,131.83,132.27,131.23,-0.57%
2013-05-21,132.28,131.71,132.47,131.62,0.39%
2013-05-22,132.63,132.21,133.82,131.99,0.26%
2013-05-23,131.98,132.58,132.89,129.94,-0.49%
2013-05-24,130.98,131.95,132.58,130.10,-0.76%
2013-05-27,130.55,130.93,131.52,130.23,-0.33%
2013-05-28,131.60,130.47,132.19,130.43,0.80%
2013-05-29,130.93,131.57,131.75,130.36,-0.51%
2013-05-30,131.46,130.84,132.05,130.14,0.40%
2013-05-31,130.62,131.43,132.13,130.23,-0.64%
2013-06-03,130.16,130.29,131.01,129.46,-0.35%
2013-06-04,130.84,130.11,131.45,129.87,0.52%
2013-06-05,129.71,130.78,131.39,129.55,-0.86%
2013-06-06,128.44,129.66,130.77,127.52,-0.98%
2013-06-07,128.98,128.45,129.20,126.18,0.42%
2013-06-10,130.94,128.80,131.13,128.48,1.52%
2013-06-11,127.86,130.92,131.32,127.08,-2.35%
2013-06-12,128.08,127.83,129.41,126.97,0.17%
2013-06-13,127.56,128.02,128.16,124.96,-0.41%
2013-06-14,125.57,127.53,128.16,125.15,-1.56%
2013-06-17,126.34,125.50,126.97,125.48,0.61%
2013-06-18,127.69,126.30,128.11,126.21,1.07%
2013-06-19,128.26,127.65,128.78,126.99,0.45%
2013-06-20,128.61,128.25,129.94,127.80,0.27%
2013-06-21,128.47,128.57,129.72,127.75,-0.11%
2013-06-24,128.20,128.33,129.22,127.25,-0.21%
2013-06-25,127.95,128.18,128.69,127.26,-0.20%
2013-06-26,127.19,127.93,128.50,126.52,-0.59%
2013-06-27,128.23,127.14,128.42,126.99,0.82%
2013-06-28,128.97,128.19,129.69,128.13,0.58%
2013-07-01,130.20,128.96,130.26,128.94,0.95%
2013-07-02,130.60,130.17,131.14,129.78,0.31%
2013-07-03,129.99,130.57,130.88,128.61,-0.47%
2013-07-04,129.19,129.93,130.22,128.79,-0.62%
2013-07-05,129.86,129.17,130.08,128.53,0.52%
2013-07-08,129.94,129.74,130.21,129.36,0.06%
2013-07-09,129.29,129.90,130.58,128.65,-0.50%
2013-07-10,129.35,129.25,129.57,127.96,0.05%
2013-07-11,129.60,129.27,130.48,128.59,0.19%
2013-07-12,129.67,129.56,130.00,128.88,0.05%
2013-07-15,130.44,129.69,130.74,129.38,0.59%
2013-07-16,130.43,130.42,130.85,129.98,-0.01%
2013-07-17,130.70,130.39,131.37,130.24,0.21%
2013-07-18,131.65,130.68,131.93,130.49,0.73%
2013-07-19,132.28,131.61,132.29,131.19,0.48%
2013-07-22,131.42,132.31,132.44,131.10,-0.65%
2013-07-23,131.49,131.37,132.10,130.71,0.05%
2013-07-24,132.34,131.43,132.75,131.33,0.65%
2013-07-25,131.83,132.30,132.50,131.42,-0.39%
2013-07-26,130.50,131.79,132.03,130.03,-1.01%
2013-07-29,129.92,130.41,130.62,129.53,-0.44%
2013-07-30,130.02,129.87,130.54,129.71,0.08%
2013-07-31,130.19,130.01,131.07,129.28,0.13%
2013-08-01,131.47,130.15,131.57,129.88,0.98%
2013-08-02,131.45,131.43,132.00,130.91,-0.02%
2013-08-05,130.34,131.28,131.58,130.09,-0.84%
2013-08-06,130.06,130.32,130.75,129.75,-0.21%
2013-08-07,128.48,130.02,130.20,128.40,-1.21%
2013-08-08,129.42,128.45,129.50,128.16,0.73%
2013-08-09,128.38,129.40,129.72,128.25,-0.80%
2013-08-12,128.88,128.34,128.98,127.95,0.39%
2013-08-13,130.25,128.83,130.50,128.75,1.06%
2013-08-14,130.08,130.22,130.68,129.78,-0.13%
2013-08-15,129.97,130.04,130.78,129.38,-0.08%
2013-08-16,130.00,129.92,130.44,129.52,0.02%
2013-08-19,130.10,129.97,131.07,129.82,0.08%
2013-08-20,130.52,130.06,130.80,129.26,0.32%
2013-08-21,130.48,130.47,131.00,130.20,-0.03%
2013-08-22,131.87,130.46,132.01,130.24,1.07%
2013-08-23,132.14,131.82,132.44,131.75,0.20%
2013-08-26,131.69,131.96,132.32,131.38,-0.34%
2013-08-27,129.95,131.67,131.78,129.79,-1.32%
2013-08-28,130.25,129.92,130.58,129.65,0.23%
2013-08-29,130.22,130.21,130.62,129.94,-0.02%
2013-08-30,129.80,130.20,130.37,129.29,-0.32%
2013-09-02,131.05,129.90,131.40,129.72,0.96%
2013-09-03,131.15,131.02,131.48,130.60,0.08%
2013-09-04,131.77,131.11,131.85,130.76,0.47%
2013-09-05,131.36,131.73,132.16,130.96,-0.31%
2013-09-06,130.63,131.32,131.51,129.86,-0.56%
2013-09-09,131.99,131.42,132.25,130.93,1.04%
2013-09-10,133.23,131.97,133.33,131.85,0.94%
2013-09-11,132.95,133.16,133.42,132.71,-0.21%
2013-09-12,132.39,132.88,133.12,131.68,-0.42%
2013-09-13,132.10,132.36,132.67,131.60,-0.22%
2013-09-16,132.11,132.33,132.43,131.64,0.01%
2013-09-17,132.41,132.05,132.67,131.97,0.23%
2013-09-18,132.44,132.39,132.81,131.81,0.02%
2013-09-19,134.56,132.41,134.98,132.29,1.60%
2013-09-20,134.31,134.52,134.77,134.10,-0.19%
2013-09-23,133.38,134.26,134.54,133.04,-0.69%
2013-09-24,133.03,133.34,134.04,132.64,-0.26%
2013-09-25,133.15,132.98,133.60,132.64,0.09%
2013-09-26,133.53,133.11,133.97,132.83,0.29%
2013-09-27,132.87,133.47,133.60,132.58,-0.49%
2013-09-30,132.87,132.41,133.27,131.35,0.00%
2013-10-01,132.55,132.79,133.52,132.28,-0.24%
2013-10-02,132.19,132.49,132.69,131.39,-0.27%
2013-10-03,132.45,132.14,133.25,132.08,0.20%
2013-10-04,132.16,132.41,132.72,131.72,-0.22%
2013-10-07,131.35,132.05,132.12,131.23,-0.61%
2013-10-08,131.50,131.31,132.08,131.07,0.11%
2013-10-09,131.66,131.45,132.19,131.19,0.12%
2013-10-10,132.70,131.62,132.99,131.56,0.79%
2013-10-11,133.49,132.68,133.62,132.40,0.60%
2013-10-14,133.69,133.48,133.75,132.82,0.15%
2013-10-15,132.75,133.64,133.85,132.66,-0.70%
2013-10-16,133.68,132.73,133.76,132.70,0.70%
2013-10-17,133.90,133.66,133.97,133.28,0.16%
2013-10-18,133.76,133.85,134.26,133.55,-0.10%
2013-10-21,134.35,133.71,134.40,133.60,0.44%
2013-10-22,135.25,134.31,135.52,133.85,0.67%
2013-10-23,134.16,135.23,135.34,133.55,-0.81%
2013-10-24,134.25,134.11,134.81,133.84,0.07%
2013-10-25,134.49,134.22,134.56,133.83,0.18%
2013-10-28,134.64,134.49,135.04,134.47,0.11%
2013-10-29,134.96,134.60,135.22,134.21,0.24%
2013-10-30,135.31,134.93,135.48,134.73,0.26%
2013-10-31,133.61,135.29,135.38,133.31,-1.26%
2013-11-01,133.11,133.58,133.73,132.55,-0.37%
2013-11-04,133.27,133.06,133.39,132.81,0.12%
2013-11-05,132.74,133.22,133.36,132.32,-0.40%
2013-11-06,133.31,132.71,133.75,132.51,0.43%
2013-11-07,131.63,133.28,133.55,131.18,-1.26%
2013-11-08,132.48,131.60,132.54,131.26,0.65%
2013-11-11,132.93,132.58,133.15,132.14,0.34%
2013-11-12,133.87,132.92,134.07,132.84,0.71%
2013-11-13,133.85,133.81,134.03,133.19,-0.01%
2013-11-14,134.62,133.79,134.76,133.66,0.58%
2013-11-15,135.20,134.59,135.32,134.45,0.43%
2013-11-18,135.05,135.20,135.44,134.70,-0.11%
2013-11-19,135.60,134.99,135.77,134.56,0.41%
2013-11-20,134.44,135.54,135.97,134.06,-0.86%
2013-11-21,136.38,134.41,136.41,134.32,1.44%
2013-11-22,137.31,136.36,137.33,135.96,0.68%
2013-11-25,137.44,137.25,138.04,136.95,0.09%
2013-11-26,137.49,137.41,137.70,137.07,0.04%
2013-11-27,138.73,137.44,138.82,137.24,0.90%
2013-11-28,139.22,138.71,139.31,138.26,0.35%
2013-11-29,139.22,139.17,139.76,138.91,0.00%
2013-12-02,139.41,139.17,139.73,138.98,0.14%
2013-12-03,139.31,139.37,140.05,138.66,-0.07%
2013-12-04,139.14,139.26,139.61,138.38,-0.12%
2013-12-05,139.12,139.12,139.59,138.40,-0.01%
2013-12-06,141.04,139.10,141.10,138.91,1.38%
2013-12-09,141.88,140.93,141.96,140.74,0.60%
2013-12-10,141.52,141.86,142.20,141.22,-0.25%
2013-12-11,141.22,141.47,141.70,140.86,-0.21%
2013-12-12,142.20,141.17,142.27,141.08,0.69%
2013-12-13,141.85,142.16,142.88,141.38,-0.25%
2013-12-16,141.76,141.73,142.15,141.16,-0.06%
2013-12-17,141.35,141.74,141.97,140.92,-0.29%
2013-12-18,142.71,141.31,142.94,141.17,0.96%
2013-12-19,142.43,142.63,142.85,141.81,-0.20%
2013-12-20,142.29,142.41,142.75,142.02,-0.10%
2013-12-23,142.59,142.24,142.75,142.04,0.21%
2013-12-24,142.81,142.55,142.91,142.41,0.15%
2013-12-25,142.79,142.77,143.13,142.47,-0.01%
2013-12-26,143.50,142.74,143.55,142.73,0.50%
2013-12-27,144.53,143.47,145.75,143.38,0.72%
2013-12-30,145.16,144.47,145.19,144.45,0.44%
2013-12-31,144.76,145.13,145.19,144.37,-0.28%
2014-01-01,144.75,144.73,145.08,144.60,-0.01%
2014-01-02,143.24,144.71,145.14,142.78,-1.04%
2014-01-03,142.49,143.21,143.38,141.91,-0.52%
2014-01-06,142.03,142.44,142.78,141.46,-0.32%
2014-01-07,142.45,142.00,142.63,141.90,0.30%
2014-01-08,142.35,142.39,143.19,142.04,-0.07%
2014-01-09,142.64,142.32,143.06,141.99,0.20%
2014-01-10,142.37,142.62,143.50,142.00,-0.19%
2014-01-13,140.82,142.28,142.39,140.45,-1.09%
2014-01-14,142.56,140.76,142.66,140.71,1.24%
2014-01-15,142.25,142.52,142.65,141.74,-0.22%
2014-01-16,142.16,142.21,142.93,141.64,-0.06%
2014-01-17,141.25,142.10,142.22,140.91,-0.64%
2014-01-20,141.19,141.22,141.42,140.28,-0.04%
2014-01-21,141.47,141.14,141.91,140.99,0.20%
2014-01-22,141.59,141.41,141.85,141.02,0.08%
2014-01-23,141.42,141.57,142.45,140.99,-0.12%
2014-01-24,139.92,141.39,141.81,139.70,-1.06%
2014-01-27,140.20,139.85,140.74,139.16,0.20%
2014-01-28,140.74,140.17,141.00,140.08,0.39%
2014-01-29,139.77,140.70,141.29,139.01,-0.69%
2014-01-30,139.25,139.73,139.99,138.85,-0.37%
2014-01-31,137.62,139.21,139.51,137.45,-1.17%
2014-02-03,136.59,137.70,138.13,136.31,-0.75%
2014-02-04,137.43,136.57,137.46,136.19,0.61%
2014-02-05,137.31,137.40,137.56,136.50,-0.09%
2014-02-06,138.76,137.27,138.88,136.71,1.06%
2014-02-07,139.54,138.71,139.60,137.75,0.56%
2014-02-10,139.55,139.44,139.85,139.12,0.01%
2014-02-11,139.98,139.51,140.31,139.23,0.31%
2014-02-12,139.39,139.96,140.07,138.61,-0.42%
2014-02-13,139.78,139.35,139.96,138.82,0.28%
2014-02-14,139.39,139.73,140.12,138.95,-0.28%
2014-02-17,139.71,139.28,139.82,138.90,0.23%
2014-02-18,140.84,139.69,141.07,139.50,0.81%
2014-02-19,140.52,140.79,140.95,139.95,-0.23%
2014-02-20,140.29,140.46,140.62,139.18,-0.16%
2014-02-21,140.87,140.29,141.31,140.23,0.41%
2014-02-24,140.81,140.83,141.08,140.29,-0.04%
2014-02-25,140.53,140.73,140.99,140.08,-0.20%
2014-02-26,140.13,140.48,140.81,139.59,-0.28%
2014-02-27,140.01,140.10,140.25,138.74,-0.09%
2014-02-28,140.51,139.96,141.12,139.06,0.36%
2014-03-03,139.34,139.96,140.08,139.09,-0.83%
2014-03-04,140.47,139.29,140.55,139.22,0.81%
2014-03-05,140.50,140.44,140.80,140.12,0.02%
2014-03-06,142.86,140.47,142.94,140.41,1.68%
2014-03-07,143.33,142.81,143.85,142.48,0.33%
2014-03-10,143.30,143.26,143.62,142.59,-0.02%
2014-03-11,142.78,143.26,143.47,142.58,-0.36%
2014-03-12,142.87,142.75,143.00,142.18,0.06%
2014-03-13,141.25,142.85,143.41,140.65,-1.13%
2014-03-14,141.03,141.22,141.53,140.40,-0.16%
2014-03-17,141.69,140.96,142.01,140.64,0.47%
2014-03-18,141.34,141.65,142.00,140.70,-0.25%
2014-03-19,141.57,141.32,141.94,141.01,0.16%
2014-03-20,141.09,141.50,141.75,140.74,-0.34%
2014-03-21,141.06,141.06,141.38,140.38,-0.02%
2014-03-24,141.50,141.00,141.91,140.66,0.31%
2014-03-25,141.39,141.45,141.61,140.66,-0.08%
2014-03-26,140.66,141.37,141.53,140.44,-0.52%
2014-03-27,140.42,140.61,141.07,140.12,-0.17%
2014-03-28,141.42,140.36,141.69,139.91,0.71%
2014-03-31,142.13,141.43,142.64,141.26,0.50%
2014-04-01,142.97,142.09,143.08,141.94,0.59%
2014-04-02,143.01,142.93,143.52,142.68,0.03%
2014-04-03,142.58,142.96,143.50,142.24,-0.30%
